"name" "chrom" "strand" "txStart" "txEnd" "cdsStart" "cdsEnd" "name2" "width"
"NM_001318781" "chr3" "-" 64501330 64673365 64507846 64673333 "ADAMTS9" 172035
"NR_110150" "chr3" "+" 64547021 64575760 64575760 64575760 "ADAMTS9-AS1" 28739
"NR_038264" "chr3" "+" 64670545 64997143 64997143 64997143 "ADAMTS9-AS2" 326598
"NM_001040272" "chr9" "+" 18474078 18910947 18474230 18908546 "ADAMTSL1" 436869
"NM_001145320" "chr9" "+" 136397285 136440641 136401834 136439986 "ADAMTSL2" 43356
"NM_207517" "chr15" "+" 84322837 84708593 84324513 84706558 "ADAMTSL3" 385756
"NM_019032" "chr1" "+" 150521844 150533412 150524764 150532672 "ADAMTSL4" 11568
"NR_104133" "chr1" "-" 150533370 150547028 150547028 150547028 "ADAMTSL4-AS1" 13658
"NM_213604" "chr19" "-" 1505016 1513188 1506013 1510942 "ADAMTSL5" 8172
"NM_001284308" "chr7" "-" 937536 995043 938557 995043 "ADAP1" 57507
"NM_018404" "chr17" "+" 29248753 29286211 29249032 29284887 "ADAP2" 37458
"NM_001025107" "chr1" "-" 154554533 154600456 154557281 154574232 "ADAR" 45923
"NM_001112" "chr21" "+" 46494492 46646478 46591571 46642112 "ADARB1" 151986
"NM_018702" "chr10" "-" 1223252 1779670 1229132 1779344 "ADARB2" 556418
"NR_033387" "chr10" "+" 1568824 1599179 1599179 1599179 "ADARB2-AS1" 30355
"NM_001324444" "chr16" "-" 75630776 75657221 75634113 75646736 "ADAT1" 26445
"NM_182503" "chr6" "-" 143743968 143771841 143749599 143771795 "ADAT2" 27873
"NM_138422" "chr19" "+" 1905212 1913446 1912046 1913150 "ADAT3" 8234
"NM_001142545" "chr14" "+" 78266425 78400297 78285321 78399734 "ADCK1" 133872
"NM_052853" "chr7" "+" 140372952 140394908 140373130 140394603 "ADCK2" 21956
"NM_174922" "chr8" "+" 145597703 145618453 145597784 145618289 "ADCK5" 20750
"NM_021116" "chr7" "+" 45614124 45762714 45614142 45753594 "ADCY1" 148590
"NM_018417" "chr1" "-" 167778624 167883464 167778914 167874378 "ADCY10" 104840
"NR_026938" "chr6" "+" 41068772 41108573 41108573 41108573 "ADCY10P1" 39801
"NM_020546" "chr5" "+" 7396342 7830194 7396409 7826984 "ADCY2" 433852
"NM_001320613" "chr2" "-" 25042038 25142886 25042800 25141856 "ADCY3" 100848
"NM_139247" "chr14" "-" 24787554 24804277 24787621 24803858 "ADCY4" 16723
"NM_183357" "chr3" "-" 123001142 123167392 123003454 123167392 "ADCY5" 166250
"NM_015270" "chr12" "-" 49159973 49182879 49162373 49177217 "ADCY6" 22906
"NM_001286057" "chr16" "+" 50300450 50344440 50322090 50344409 "ADCY7" 43990
"NM_001115" "chr8" "-" 131792546 132052835 131792635 132052579 "ADCY8" 260289
"NM_001116" "chr16" "-" 4012649 4166186 4015775 4165443 "ADCY9" 153537
"NM_001099733" "chr18" "+" 904943 912173 905387 909636 "ADCYAP1" 7230
"NM_001199635" "chr7" "+" 31092075 31151093 31102880 31146298 "ADCYAP1R1" 59018
"NM_001119" "chr4" "+" 2845583 2931802 2877642 2930250 "ADD1" 86219
"NM_001617" "chr2" "-" 70889215 70995375 70890556 70933540 "ADD2" 106160
"NM_001320591" "chr10" "+" 111756107 111895323 111860411 111893376 "ADD3" 139216
"NR_038943" "chr10" "-" 111705316 111768139 111768139 111768139 "ADD3-AS1" 62823
"NM_024694" "chr6" "+" 146920135 147136597 146920176 147136353 "ADGB" 216462
"NM_001083909" "chr10" "+" 134901507 134945179 134902413 134943015 "ADGRA1" 43672
"NR_111905" "chr10" "-" 134898752 134900201 134900201 134900201 "ADGRA1-AS1" 1449
"NM_032777" "chr8" "+" 37654400 37701504 37654786 37699873 "ADGRA2" 47104
"NM_145290" "chr4" "-" 22388996 22517677 22389327 22517407 "ADGRA3" 128681
"NM_001702" "chr8" "+" 143545376 143626368 143545559 143625778 "ADGRB1" 80992
"NM_001294335" "chr1" "-" 32192705 32229664 32193020 32222822 "ADGRB2" 36959
"NM_001704" "chr6" "+" 69345631 70099403 69348567 70098783 "ADGRB3" 753772
"NM_198827" "chr12" "+" 131438451 131626013 131439010 131623808 "ADGRD1" 187562
"NM_001256254" "chr19" "+" 6887559 6940464 6887619 6940040 "ADGRE1" 52905
"NM_013447" "chr19" "-" 14843508 14889353 14847047 14887568 "ADGRE2" 45845
"NM_001289159" "chr19" "-" 14729928 14785730 14730244 14785582 "ADGRE3" 55802
"NR_024075" "chr19" "-" 6952510 6990857 6990857 6990857 "ADGRE4P" 38347
"NM_001025160" "chr19" "+" 14491955 14519537 14492335 14518933 "ADGRE5" 27582
"NM_153840" "chr6" "-" 46965439 47010099 46967958 46996797 "ADGRF1" 44660
"NM_153839" "chr6" "+" 47624325 47665533 47641155 47658301 "ADGRF2" 41208
"NR_135916" "chr2" "-" 26531040 26569685 26569685 26569685 "ADGRF3" 38645
"NM_153838" "chr6" "+" 47666288 47689757 47674981 47686178 "ADGRF4" 23469
"NM_015234" "chr6" "-" 46820241 46922675 46821728 46874499 "ADGRF5" 102434
"NM_001290142" "chr16" "+" 57653604 57698951 57684199 57697494 "ADGRG1" 45347
"NM_001184836" "chrX" "-" 19007424 19140755 19008981 19086952 "ADGRG2" 133331
"NM_001308360" "chr16" "+" 57702156 57723290 57712096 57722373 "ADGRG3" 21134
"NM_153834" "chrX" "+" 135383121 135499047 135390936 135498650 "ADGRG4" 115926
"NM_001318481" "chr16" "+" 57576548 57611100 57596005 57608992 "ADGRG5" 34552
"NM_198569" "chr6" "+" 142623055 142767403 142623466 142764652 "ADGRG6" 144348
"NM_032787" "chr3" "+" 100328432 100414323 100328700 100413845 "ADGRG7" 85891
"NM_014921" "chr19" "-" 14258548 14316997 14261684 14294414 "ADGRL1" 58449
"NM_001297704" "chr1" "+" 82165454 82458422 82302669 82456829 "ADGRL2" 292968
"NM_001322246" "chr4" "+" 62066973 62944053 62363011 62935887 "ADGRL3" 877080
"NR_110595" "chr4" "-" 62937472 63027483 63027483 63027483 "ADGRL3-AS1" 90011
"NM_022159" "chr1" "-" 79355448 79472495 79356838 79472339 "ADGRL4" 117047
"NM_032119" "chr5" "+" 89854616 90460033 89854712 90459717 "ADGRV1" 605417
"NM_000667" "chr4" "-" 100197522 100212185 100197780 100212071 "ADH1A" 14663
"NM_001286650" "chr4" "-" 100227543 100242599 100228996 100239341 "ADH1B" 15056
"NM_000669" "chr4" "-" 100257648 100274202 100257908 100273832 "ADH1C" 16554
"NM_000670" "chr4" "-" 100044807 100065449 100045592 100065373 "ADH4" 20642
"NM_000671" "chr4" "-" 99992129 100009939 99993567 100009851 "ADH5" 17810
"NM_001102470" "chr4" "-" 100123794 100140403 100125375 100140309 "ADH6" 16609
"NM_000673" "chr4" "-" 100333417 100356667 100334304 100356426 "ADH7" 23250
"NM_144650" "chr8" "+" 67344717 67381044 67344751 67380587 "ADHFE1" 36327
"NM_018269" "chr2" "-" 3501689 3523350 3502733 3523258 "ADI1" 21661
"NM_001018082" "chr20" "+" 37209837 37217106 37209893 37214790 "ADIG" 7269
"NM_001177800" "chr3" "+" 186560462 186576252 186570847 186572493 "ADIPOQ" 15790
"NR_046662" "chr3" "-" 186569675 186573912 186573912 186573912 "ADIPOQ-AS1" 4237
"NM_001290629" "chr1" "-" 202909952 202927700 202910700 202920198 "ADIPOR1" 17748
"NM_024551" "chr12" "+" 1800246 1897845 1863509 1895238 "ADIPOR2" 97599
"NM_006829" "chr10" "+" 88728187 88730666 88728301 88730339 "ADIRF" 2479
"NM_001202450" "chr10" "+" 75910942 76469061 75911036 76468203 "ADK" 558119
"NM_001124" "chr11" "+" 10326526 10328949 10327247 10328188 "ADM" 2423
"NM_001253845" "chr22" "+" 50920152 50924866 50920276 50921332 "ADM2" 4714
"NM_001101340" "chr19" "+" 50191941 50194247 50193094 50193750 "ADM5" 2306
"NM_001282531" "chr20" "-" 49505454 49547527 49507941 49520533 "ADNP" 42073
"NM_014913" "chr18" "+" 77866914 77898228 77875425 77896692 "ADNP2" 31314
"NR_110009" "chr20" "+" 49547520 49561671 49561671 49561671 "ADNP-AS1" 14151
"NM_032804" "chr10" "+" 64564515 64568239 64564819 64565632 "ADO" 3724
"NM_000674" "chr1" "+" 203096835 203136533 203097969 203135028 "ADORA1" 39698
"NM_001278500" "chr22" "+" 24819564 24838328 24829372 24837457 "ADORA2A" 18764
"NR_028484" "chr22" "-" 24825175 24891042 24891042 24891042 "ADORA2A-AS1" 65867
"NM_000676" "chr17" "+" 15848230 15879210 15848562 15878656 "ADORA2B" 30980
"NM_000677" "chr1" "-" 112042050 112046743 112042571 112045976 "ADORA3" 4693
"NM_031284" "chr15" "-" 73043707 73076126 73044681 73076032 "ADPGK" 32419
"NR_040107" "chr15" "+" 73075175 73090540 73090540 73090540 "ADPGK-AS1" 15365
"NM_001125" "chr3" "+" 119298279 119308792 119301016 119306725 "ADPRH" 10513
"NM_138430" "chr13" "-" 114076254 114107839 114077136 114107752 "ADPRHL1" 31585
"NM_017825" "chr1" "+" 36554452 36559533 36554505 36558987 "ADPRHL2" 5081
"NM_020233" "chr17" "+" 10600926 10614875 10608243 10614461 "ADPRM" 13949
"NM_001322503" "chr8" "-" 26605666 26723172 26606035 26722486 "ADRA1A" 117506
"NM_000679" "chr5" "+" 159343739 159400017 159343912 159399499 "ADRA1B" 56278
"NM_000678" "chr20" "-" 4201277 4229659 4202169 4229604 "ADRA1D" 28382
"NM_000681" "chr10" "+" 112836789 112840662 112837754 112839152 "ADRA2A" 3873
"NM_000682" "chr2" "-" 96778622 96781984 96780544 96781888 "ADRA2B" 3362
"NM_000683" "chr4" "+" 3768295 3770253 3768333 3769722 "ADRA2C" 1958
"NM_000684" "chr10" "+" 115803805 115806667 115803891 115805325 "ADRB1" 2862
"NM_000024" "chr5" "+" 148206155 148208197 148206394 148207636 "ADRB2" 2042
"NM_000025" "chr8" "-" 37820513 37824184 37821735 37823987 "ADRB3" 3671
"NM_001281438" "chr20" "+" 60877951 60883918 60878624 60883817 "ADRM1" 5967
"NM_001317923" "chr22" "+" 40742503 40762752 40745874 40762526 "ADSL" 20249
"NM_001126" "chr1" "-" 244571793 244615436 244572887 244615119 "ADSS" 43643
"NM_152328" "chr14" "+" 105190533 105213662 105190607 105213340 "ADSSL1" 23129
"NM_001143948" "chr6" "-" 11713887 11779280 11714710 11778992 "ADTRP" 65393
"NM_001129" "chr7" "+" 44143959 44154164 44144264 44153860 "AEBP1" 10205
"NM_153207" "chr12" "+" 19592607 19675173 19592633 19671051 "AEBP2" 82566
"NM_022767" "chr15" "+" 89164526 89175512 89169440 89173525 "AEN" 10986
"NM_198969" "chr19" "-" 3052907 3062964 3053816 3062925 "AES" 10057
"NM_198595" "chr4" "-" 7760439 7941653 7765491 7873805 "AFAP1" 181214
"NR_026892" "chr4" "+" 7755816 7780654 7780654 7780654 "AFAP1-AS1" 24838
"NM_152406" "chr5" "+" 148651400 148723198 148651531 148719593 "AFAP1L1" 71798
"NM_001287824" "chr10" "-" 116054582 116164537 116055800 116164214 "AFAP1L2" 109955
"NM_001207008" "chr6" "+" 168227670 168372700 168227812 168370615 "AFDN" 145030
"NR_027906" "chr6" "-" 168224569 168227476 168227476 168227476 "AFDN-AS1" 2907
"NM_001166693" "chr4" "+" 87856153 88062206 87869685 88056853 "AFF1" 206053
"NM_002025" "chrX" "+" 147582138 148082193 147582617 148072862 "AFF2" 500055
"NM_002285" "chr2" "-" 100163715 100759037 100167935 100720916 "AFF3" 595322
"NM_014423" "chr5" "-" 132211070 132299354 132216750 132272881 "AFF4" 88284
"NR_003228" "chr16" "+" 90038987 90067195 90067195 90067195 "AFG3L1P" 28208
"NM_006796" "chr18" "-" 12328942 12377275 12329563 12377081 "AFG3L2" 48333
"NM_001133" "chr4" "+" 74347461 74369718 74347492 74368787 "AFM" 22257
"NM_001010982" "chr17" "+" 76183397 76203782 76183451 76203018 "AFMID" 20385
"NM_001134" "chr4" "+" 74301935 74321502 74301979 74320997 "AFP" 19567
"NM_001002243" "chr2" "+" 64751438 64820138 64778608 64819169 "AFTPH" 68700
"NM_000027" "chr4" "-" 178351928 178363657 178352861 178363529 "AGA" 11729
"NM_014914" "chr2" "+" 236402732 237040444 236403330 237032766 "AGAP1" 637712
"NM_133447" "chr10" "+" 88730497 88769960 88761479 88769662 "AGAP11" 39463
"NR_029396" "chr10" "-" 49218158 49239658 49239658 49239658 "AGAP12P" 21500
"NR_131900" "chr2" "+" 236414394 236416210 236416210 236416210 "AGAP1-IT1" 1816
"NM_014770" "chr12" "-" 58118075 58135944 58120334 58135854 "AGAP2" 17869
"NR_027032" "chr12" "+" 58120022 58122139 58122139 58122139 "AGAP2-AS1" 2117
"NM_001281300" "chr7" "+" 150782917 150841523 150814842 150841030 "AGAP3" 58606
"NM_001291379" "chr10" "-" 46321039 46349325 46321362 46342137 "AGAP4" 28286
"NM_001144000" "chr10" "-" 75434032 75457554 75434356 75457513 "AGAP5" 23522
"NM_001077665" "chr10" "+" 51748077 51770259 51748475 51769946 "AGAP6" 22182
"NR_126580" "chr10" "-" 51464143 51486327 51486327 51486327 "AGAP7P" 22184
"NM_001190810" "chr10" "+" 48215723 48237508 48215835 48237210 "AGAP9" 21785
"NM_152336" "chr15" "+" 86623038 87572283 86623203 87572071 "AGBL1" 949245
"NR_046012" "chr15" "-" 86840064 86860199 86860199 86860199 "AGBL1-AS1" 20135
"NM_024783" "chr11" "-" 47681142 47736928 47681724 47736202 "AGBL2" 55786
"NM_178563" "chr7" "+" 134671258 134820530 134672684 134820013 "AGBL3" 149272
"NM_001323575" "chr1" "-" 48998526 50489626 48999844 50489468 "AGBL4" 1491100
"NR_046839" "chr1" "-" 49839872 49937757 49937757 49937757 "AGBL4-IT1" 97885
"NR_138023" "chr2" "+" 27274290 27293490 27293490 27293490 "AGBL5" 19200
"NR_046730" "chr2" "-" 27272550 27273132 27273132 27273132 "AGBL5-AS1" 582
"NM_001206934" "chr6" "-" 32148744 32152099 32149329 32151999 "AGER" 3355
"NM_001135187" "chr2" "+" 228336887 228425938 228337137 228419211 "AGFG1" 89051
"NM_006076" "chr7" "+" 100136833 100165843 100136969 100162614 "AGFG2" 29010
"NM_018046" "chr5" "+" 76326209 76361058 76326591 76359077 "AGGF1" 34849
"NM_018238" "chr7" "+" 141251077 141354209 141255266 141352724 "AGK" 103132
"NM_000642" "chr1" "+" 100315639 100389579 100316598 100387207 "AGL" 73940
"NM_024758" "chr1" "-" 15898193 15911605 15900145 15911462 "AGMAT" 13412
"NM_001004320" "chr7" "-" 15239942 15601640 15240909 15601470 "AGMO" 361698
"NM_001317123" "chr1" "+" 36335408 36389899 36358173 36385208 "AGO1" 54491
"NM_012154" "chr8" "-" 141541263 141645646 141542142 141645605 "AGO2" 104383
"NM_177422" "chr1" "+" 36396682 36522063 36469985 36521346 "AGO3" 125381
"NM_017629" "chr1" "+" 36273827 36323490 36274017 36319206 "AGO4" 49663
"NM_032741" "chr6" "-" 32135982 32145888 32137052 32139273 "AGPAT1" 9906
"NM_006412" "chr9" "-" 139567594 139581911 139568203 139581809 "AGPAT2" 14317
"NM_020132" "chr21" "+" 45285115 45407475 45379562 45402273 "AGPAT3" 122360
"NM_020133" "chr6" "-" 161551056 161695107 161557571 161653245 "AGPAT4" 144051
"NR_024277" "chr6" "-" 161581163 161583014 161583014 161583014 "AGPAT4-IT1" 1851
"NM_018361" "chr8" "+" 6565877 6619021 6566189 6614909 "AGPAT5" 53144
"NM_003659" "chr2" "+" 178257470 178408564 178257517 178402923 "AGPS" 151094
"NM_006408" "chr7" "-" 16832263 16844738 16832531 16841420 "AGR2" 12475
"NM_176813" "chr7" "-" 16899029 16921613 16899205 16918242 "AGR3" 22584
"NM_001305275" "chr1" "+" 955502 991499 955552 990361 "AGRN" 35997
"NM_001138" "chr16" "-" 67516473 67517716 67516538 67517301 "AGRP" 1243
"NM_000029" "chr1" "-" 230838271 230850336 230838886 230846596 "AGT" 12065
"NM_001286717" "chr9" "-" 88161453 88356944 88162023 88356877 "AGTPBP1" 195491
"NM_009585" "chr3" "+" 148415657 148460790 148458822 148459902 "AGTR1" 45133
"NM_000686" "chrX" "+" 115301957 115306225 115303533 115304625 "AGTR2" 4268
"NM_020350" "chr1" "+" 11796141 11810828 11796265 11810249 "AGTRAP" 14687
"NM_000030" "chr2" "+" 241808161 241818536 241808282 241818238 "AGXT" 10375
"NM_031900" "chr5" "-" 34998205 35048240 34998823 35047997 "AGXT2" 50035
"NM_001323343" "chr1" "-" 247002399 247095280 247004259 247081672 "AHCTF1" 92881
"NR_077058" "chr2" "-" 162355577 162364413 162364413 162364413 "AHCTF1P1" 8836
"NM_001161766" "chr20" "-" 32868070 32899608 32868839 32883335 "AHCY" 31538
"NM_006621" "chr1" "+" 110527386 110566364 110527674 110564302 "AHCYL1" 38978
"NM_001130720" "chr7" "+" 128864854 129070052 128864917 129066886 "AHCYL2" 205198
"NM_001029882" "chr1" "-" 27860755 27930005 27873814 27878626 "AHDC1" 69250
"NM_017651" "chr6" "-" 135605109 135818903 135606782 135813375 "AHI1" 213794
"NM_024060" "chr11" "-" 62201013 62314332 62201355 62303570 "AHNAK" 113319
"NM_138420" "chr14" "-" 105403590 105444694 105404399 105444574 "AHNAK2" 41104
"NM_001621" "chr7" "+" 17338275 17385775 17338888 17382688 "AHR" 47500
"NM_001242412" "chr5" "+" 304290 438405 304334 434949 "AHRR" 134115
"NM_001321441" "chr14" "+" 77924219 77935815 77929035 77935592 "AHSA1" 11596
"NM_001321305" "chr2" "+" 61404552 61416060 61411860 61415090 "AHSA2" 11508
"NM_001622" "chr3" "+" 186330849 186339107 186330930 186338719 "AHSG" 8258
"NM_001318221" "chr16" "+" 31539172 31540125 31539460 31540012 "AHSP" 953
"NM_001330343" "chr12" "-" 8754761 8765463 8756879 8765363 "AICDA" 10702
"NM_022831" "chr1" "-" 222841354 222885864 222843234 222885659 "AIDA" 44510
"NM_001623" "chr6" "+" 31582985 31584802 31583106 31584677 "AIF1" 1817
"NM_031426" "chr9" "+" 133971862 133998539 133972016 133995709 "AIF1L" 26677
"NM_001130847" "chrX" "-" 129263337 129299861 129271492 129299630 "AIFM1" 36524
"NM_001198696" "chr10" "-" 71872022 71892690 71873933 71883840 "AIFM2" 20668
"NM_001018060" "chr22" "+" 21319417 21335649 21322232 21335320 "AIFM3" 16232
"NM_001286587" "chr6" "+" 143380499 143661480 143382092 143660813 "AIG1" 280981
"NM_001624" "chr6" "+" 106959729 107018324 106960216 107016441 "AIM1" 58595
"NM_001039775" "chr1" "-" 26648349 26680621 26648458 26673148 "AIM1L" 32272
"NM_004833" "chr1" "-" 159032274 159046647 159032481 159043289 "AIM2" 14373
"NM_001142415" "chr4" "+" 107236766 107270381 107246166 107268849 "AIMP1" 33615
"NM_001326610" "chr7" "+" 6048881 6063465 6054875 6063322 "AIMP2" 14584
"NM_003977" "chr11" "+" 67250499 67258579 67250629 67258464 "AIP" 8080
"NM_014336" "chr17" "-" 6327056 6338519 6328779 6338424 "AIPL1" 11463
"NM_000383" "chr21" "+" 45705720 45718102 45705889 45717610 "AIRE" 12382
"NR_047514" "chr6" "-" 160424322 160428696 160428696 160428696 "AIRN" 4374
"NM_018836" "chr1" "+" 4715104 4843851 4715485 4834559 "AJAP1" 128747
"NM_032876" "chr14" "-" 23440382 23451851 23442651 23451475 "AJUBA" 11469
"NM_001318121" "chr9" "-" 130628758 130641900 130630286 130636896 "AK1" 13142
"NM_013411" "chr1" "-" 33473540 33502512 33476429 33502429 "AK2" 28972
"NM_001199853" "chr9" "-" 4709556 4742043 4712975 4722566 "AK3" 32487
"NM_203464" "chr1" "+" 65613231 65697828 65614090 65691860 "AK4" 84597
"NM_174858" "chr1" "+" 77747661 78025654 77747998 78024355 "AK5" 277993
"NM_001015891" "chr5" "-" 68647552 68665840 68647887 68665502 "AK6" 18288
"NM_152327" "chr14" "+" 96858447 96955764 96858491 96954680 "AK7" 97317
"NM_001317958" "chr9" "-" 135600964 135754198 135601074 135702385 "AK8" 153234
"NM_001145128" "chr6" "-" 109814058 110012415 109814571 109996948 "AK9" 198357
"NM_001330553" "chr18" "-" 5142909 5197751 5145560 5197487 "AKAIN1" 54842
"NM_003488" "chr17" "+" 55162552 55198710 55182825 55197685 "AKAP1" 36158
"NM_001330152" "chr17" "-" 19807615 19881169 19809539 19880992 "AKAP10" 73554
"NM_016248" "chr13" "+" 42846288 42897403 42860484 42893364 "AKAP11" 51115
"NM_005100" "chr6" "+" 151561133 151679694 151561697 151674875 "AKAP12" 118561
"NM_006738" "chr15" "+" 85923846 86292589 86028951 86287908 "AKAP13" 368743
"NM_001008534" "chrX" "+" 119029935 119054679 119037186 119054570 "AKAP14" 24744
"NM_005088" "chrX" "+" 1710485 1721411 1712355 1720487 "AKAP17A" 10926
"NM_001004065" "chr9" "+" 112810877 112934791 112810979 112930777 "AKAP2" 123914
"NM_001278309" "chr12" "-" 4724673 4758213 4724904 4747362 "AKAP3" 33540
"NM_003886" "chrX" "-" 49955410 49965664 49955602 49965540 "AKAP4" 10254
"NM_004857" "chr14" "+" 64932216 64941221 64935112 64936396 "AKAP5" 9005
"NM_004274" "chr14" "+" 32798478 33302268 32902699 33293979 "AKAP6" 503790
"NM_016377" "chr6" "+" 131456825 131604675 131456903 131602866 "AKAP7" 147850
"NM_005858" "chr19" "-" 15464331 15490612 15465725 15490542 "AKAP8" 26281
"NM_001291478" "chr19" "-" 15490858 15529932 15490932 15529734 "AKAP8L" 39074
"NM_147185" "chr7" "+" 91570188 91739987 91570413 91739473 "AKAP9" 169799
"NM_020642" "chr11" "+" 8932700 8941626 8932996 8941027 "AKIP1" 8926
"NM_024595" "chr1" "+" 39456915 39471737 39457052 39469727 "AKIRIN1" 14822
"NM_018064" "chr6" "-" 88384577 88411985 88385314 88411402 "AKIRIN2" 27408
"NM_001317952" "chr9" "-" 117098406 117156685 117099333 117139729 "AKNA" 58279
"NR_049760" "chr1" "-" 109358519 109400864 109400864 109400864 "AKNAD1" 42345
"NM_006066" "chr1" "+" 46016454 46035723 46027466 46035628 "AKR1A1" 19269
"NM_001346142" "chr7" "-" 134127101 134143991 134127479 134133868 "AKR1B1" 16890
"NM_020299" "chr7" "+" 134212343 134226166 134212663 134225841 "AKR1B10" 13823
"NM_001080538" "chr7" "+" 134233848 134264592 134249371 134264301 "AKR1B15" 30744
"NM_001353" "chr10" "+" 5005453 5020158 5005636 5019934 "AKR1C1" 14705
"NM_205845" "chr10" "-" 5029967 5060225 5032187 5046027 "AKR1C2" 30258
"NM_001253908" "chr10" "+" 5090957 5149878 5091003 5149695 "AKR1C3" 58921
"NM_001818" "chr10" "+" 5238797 5260910 5238830 5260723 "AKR1C4" 22113
"NR_026743" "chr10" "-" 4913858 4958465 4958465 4958465 "AKR1C6P" 44607
"NR_027916" "chr10" "-" 5196654 5227150 5227150 5227150 "AKR1C8P" 30496
"NM_001190906" "chr7" "+" 137761177 137803050 137761264 137801408 "AKR1D1" 41873
"NR_073127" "chr10" "+" 4868368 4890251 4890251 4890251 "AKR1E2" 21883
"NM_001320979" "chr1" "-" 19629201 19638640 19630718 19638618 "AKR7A2" 9439
"NR_002796" "chr1" "+" 113465971 113467295 113467295 113467295 "AKR7A2P1" 1324
"NM_012067" "chr1" "-" 19609056 19615280 19609224 19615203 "AKR7A3" 6224
"NR_040288" "chr1" "-" 19592475 19600568 19600568 19600568 "AKR7L" 8093
"NM_001014432" "chr14" "-" 105235686 105262080 105236677 105258980 "AKT1" 26394
"NM_001278160" "chr19" "-" 50372289 50381613 50373173 50376552 "AKT1S1" 9324
"NM_001626" "chr19" "-" 40736223 40791302 40739778 40771174 "AKT2" 55079
"NM_181690" "chr1" "-" 243651534 244006584 243663044 244006472 "AKT3" 355050
